road_addr,building_x,building_y,entrance_x,entrance_y,floor_coun,building_c,x,y,near_r_x,near_r_y,near_rv_x,near_rv_y,dist_r_rv,reco_x,reco_y,reco_dist_m,reco_method
서울특별시 관악구 양지17길 6-1,"949635.076058","1941252.899541","949634.238808","1941249.605358","0.0","1","949634.238808","1941249.605358","949642.562","1941247.011","949658.723","1941244.279","16.390",,,,
서울특별시 관악구 양지17길 6-2,"949627.355488","1941240.858949","949630.345294","1941243.082199","0.0","1","949630.345294","1941243.082199","949641.572","1941241.182","949657.690","1941239.293","16.230",,,,
서울특별시 관악구 양지17길 6-3,"949634.772712","1941237.13502","949636.359214","1941237.72362","0.0","1","949636.359214","1941237.72362","949640.857","1941236.962","949655.633","1941230.652","16.070",,,,
서울특별시 관악구 양지17길 6-4,"949633.683457","1941227.972792","949635.359331","1941229.063008","0.0","1","949635.359331","1941229.063008","949639.515","1941228.420","949653.925","1941224.672","14.890",,,,
서울특별시 관악구 양지17길 6-5,"949625.51255","1941227.654969","949627.319582","1941227.197472","0.0","1","949627.319582","1941227.197472","949639.046","1941225.383","949652.562","1941220.354","14.420",,,,
서울특별시 관악구 양지17길 7,"949679.431607","1941232.216254","949663.024192","1941243.624768","0.0","2","949663.024192","1941243.624768","949659.177","1941244.592","949661.063","1941244.265","1.910",,,,
서울특별시 관악구 양지17길 8,"949649.978652","1941244.520352","949655.255732","1941245.641247","0.0","1","949655.255732","1941245.641247","949659.192","1941244.652","949658.723","1941244.279","0.600",,,,
서울특별시 관악구 양지17길 9,"949665.670957","1941231.700451","949660.745131","1941233.619364","0.0","1","949660.745131","1941233.619364","949656.677","1941234.642","949658.999","1941234.626","2.320",,,,
서울특별시 관악구 양지17길 11,"949663.976791","1941223.574594","949658.871572","1941225.122384","0.0","1","949658.871572","1941225.122384","949654.557","1941226.207","949656.605","1941225.654","2.120",,,,
서울특별시 관악구 양지17길 12,"949647.590804","1941231.860456","949651.02491","1941229.695626","0.0","1","949651.02491","1941229.695626","949655.172","1941228.654","949654.948","1941227.994","0.700",,,,
서울특별시 관악구 양지17길 13,"949660.759874","1941215.914096","949656.054095","1941218.538489","0.0","1","949656.054095","1941218.538489","949652.463","1941219.730","949654.560","1941219.010","2.220",,,,
서울특별시 관악구 양지17길 15,"949658.033812","1941208.523536","949653.465444","1941210.124797","0.0","1","949653.465444","1941210.124797","949649.692","1941211.376","949652.838","1941210.700","3.220",,,,
서울특별시 관악구 양지17길 16,"949645.005757","1941219.843109","949646.342711","1941216.284282","0.0","1","949646.342711","1941216.284282","949650.827","1941214.797","949651.874","1941217.030","2.470",,,,
서울특별시 관악구 양지17길 16-1,"949631.747929","1941218.221511","949631.793098","1941216.202283","0.0","1","949631.793098","1941216.202283","949632.532","1941211.878","949649.144","1941207.727","17.120",,,,
서울특별시 관악구 양지17길 16-2,"949623.928114","1941217.363809","949623.511899","1941213.781498","0.0","1","949623.511899","1941213.781498","949631.276","1941210.096","949647.451","1941204.077","17.260",,,,
서울특별시 관악구 양지17길 16-3,"949622.87507","1941206.637498","949625.058167","1941205.504929","0.0","1","949625.058167","1941205.504929","949628.354","1941203.940","949644.737","1941197.437","17.630",,,,
서울특별시 관악구 양지17길 16-4,"949620.636942","1941199.06536","949622.150668","1941196.933917","0.0","1","949622.150668","1941196.933917","949624.498","1941195.819","949641.346","1941189.470","18.000",,,,
서울특별시 관악구 양지17길 16-5,"949615.035036","1941186.926761","949616.20402","1941184.960331","0.0","1","949616.20402","1941184.960331","949620.229","1941186.827","949636.263","1941177.852","18.370",,,,
서울특별시 관악구 양지17길 16-6,"949614.225646","1941177.733883","949616.179194","1941180.269743","0.0","1","949616.179194","1941180.269743","949620.229","1941186.827","949636.263","1941177.852","18.370",,,,
서울특별시 관악구 양지17길 17,"949655.197768","1941200.866195","949650.486019","1941202.985233","0.0","1","949650.486019","1941202.985233","949647.175","1941204.392","949649.788","1941203.730","2.700",,,,
서울특별시 관악구 양지17길 18,"949637.414618","1941204.658455","949641.740855","1941203.031519","0.0","1","949641.740855","1941203.031519","949645.855","1941201.284","949646.432","1941201.420","0.590",,,,
서울특별시 관악구 양지17길 19,"949651.3507","1941192.832063","949647.663492","1941195.44732","0.0","1","949647.663492","1941195.44732","949644.031","1941196.991","949646.396","1941195.455","2.820",,,,
서울특별시 관악구 양지17길 20,"949633.398893","1941196.766037","949638.445107","1941196.211644","0.0","1","949638.445107","1941196.211644","949642.896","1941194.321","949643.382","1941194.450","0.500",,,,
서울특별시 관악구 양지17길 21,"949648.067546","1941186.027241","949643.806605","1941187.755874","0.0","2","949643.806605","1941187.755874","949640.673","1941189.087","949643.007","1941187.796","2.670",,,,
서울특별시 관악구 양지17길 22,"949629.712441","1941188.259806","949633.931168","1941184.54849","0.0","1","949633.931168","1941184.54849","949638.008","1941182.816","949638.296","1941182.499","0.430",,,,
서울특별시 관악구 양지17길 23,"949642.670818","1941175.143943","949638.976764","1941176.49191","0.0","1","949638.976764","1941176.49191","949635.880","1941177.808","949638.260","1941176.509","2.710",,,,
서울특별시 관악구 양지17길 24,"949626.585799","1941180.203283","949631.829205","1941177.960808","0.0","1","949631.829205","1941177.960808","949635.316","1941176.479","949636.263","1941177.852","1.670",,,,
서울특별시 관악구 양지17길 25,"949639.555815","1941167.324636","949635.834128","1941168.558173","0.0","1","949635.834128","1941168.558173","949632.544","1941169.956","949636.587","1941176.186","7.430",,,,
서울특별시 관악구 양지17길 26,"949624.15516","1941172.176511","949629.010886","1941171.217909","0.0","1","949629.010886","1941171.217909","949632.458","1941169.753","949636.255","1941176.521","7.760",,,,
서울특별시 관악구 양지17길 27,"949636.379549","1941159.651367","949634.124714","1941161.051158","0.0","1","949634.124714","1941161.051158","949630.132","1941161.605","949636.587","1941176.186","15.950",,,,
서울특별시 관악구 양지17길 28,"949622.085845","1941162.95869","949626.662423","1941163.120961","0.0","1","949626.662423","1941163.120961","949630.273","1941162.620","949636.587","1941176.186","14.960",,,,
서울특별시 관악구 양지17길 29,"949635.311417","1941151.744845","949632.838541","1941152.376161","0.0","1","949632.838541","1941152.376161","949628.927","1941152.919","949636.587","1941176.186","24.500",,,,
서울특별시 관악구 양지17길 30,"949620.674414","1941154.461362","949625.420249","1941153.746097","0.0","1","949625.420249","1941153.746097","949628.974","1941153.253","949636.587","1941176.186","24.160",,,,
서울특별시 관악구 양지17길 31,"949634.279029","1941143.98648","949631.86516","1941144.216282","0.0","1","949631.86516","1941144.216282","949627.798","1941144.780","949636.587","1941176.186","32.610",,,,
서울특별시 관악구 양지17길 32,"949619.851217","1941145.487661","949624.498184","1941144.767059","0.0","1","949624.498184","1941144.767059","949627.734","1941144.318","949636.587","1941176.186","33.070",,,,
서울특별시 관악구 양지17길 32-1,"949618.177822","1941138.467091","949623.668244","1941138.172643","0.0","1","949623.668244","1941138.172643","949626.821","1941137.735","949636.587","1941176.186","39.670",,,,
서울특별시 관악구 양지17길 33,"949634.980383","1941136.621217","949630.691639","1941137.29772","0.0","1","949630.691639","1941137.29772","949626.834","1941137.833","949636.587","1941176.186","39.570",,,,
서울특별시 관악구 양지17길 34,"949617.33152","1941131.469465","949622.836201","1941131.180721","0.0","1","949622.836201","1941131.180721","949625.854","1941130.762","949583.765","1941118.596","43.810",,,,
서울특별시 관악구 양지17길 35,"949633.81341","1941127.761562","949629.81778","1941128.41383","0.0","1","949629.81778","1941128.41383","949625.609","1941128.998","949585.077","1941114.594","43.010",,,,
서울특별시 관악구 양지17길 35-1,"949631.723687","1941118.935916","949628.222099","1941119.843825","0.0","1","949628.222099","1941119.843825","949624.412","1941120.372","949586.386","1941109.927","39.430",,,,
서울특별시 관악구 양지17길 36,"949616.01911","1941124.782701","949621.687835","1941124.508487","0.0","1","949621.687835","1941124.508487","949624.924","1941124.060","949585.077","1941114.594","40.960",,,,
서울특별시 관악구 양지17길 37,"949630.585723","1941111.200931","949626.94632","1941113.132514","0.0","1","949626.94632","1941113.132514","949623.243","1941113.896","949586.386","1941109.927","37.070",,,,
서울특별시 관악구 양지17길 38,"949615.190107","1941118.736813","949620.384673","1941118.63211","0.0","1","949620.384673","1941118.63211","949624.099","1941118.117","949586.386","1941109.927","38.590",,,,
서울특별시 관악구 양지17길 38-1,"949614.069268","1941112.05664","949617.5693","1941112.445721","0.0","1","949617.5693","1941112.445721","949622.725","1941111.383","949586.386","1941109.927","36.370",,,,
서울특별시 관악구 양지17길 39,"949625.581586","1941101.485406","949624.417737","1941104.050673","0.0","1","949624.417737","1941104.050673","949621.345","1941104.684","949586.376","1941108.263","35.150",,,,
서울특별시 관악구 원신길 2,"949870.993393","1941574.946444","949872.218294","1941574.230504","0.0","1","949872.218294","1941574.230504","949873.258","1941580.380","949873.643","1941579.779","0.710",,,,
서울특별시 관악구 원신길 2-1,"949869.935561","1941572.169137","949871.157216","1941571.721408","0.0","1","949871.157216","1941571.721408","949868.421","1941564.443","949871.305","1941580.126","15.950",,,,
서울특별시 관악구 원신길 2-2,"949867.8723","1941568.391538","949869.180679","1941567.820095","0.0","1","949869.180679","1941567.820095","949867.974","1941564.611","949877.221","1941563.451","9.320",,,,
서울특별시 관악구 원신길 4,"949860.158572","1941563.592005","949866.979058","1941560.986143","0.0","2","949866.979058","1941560.986143","949868.296","1941564.490","949875.183","1941558.138","9.370",,,,
서울특별시 관악구 원신길 4-1,"949861.467995","1941558.16342","949865.000672","1941556.735574","0.0","1","949865.000672","1941556.735574","949863.609","1941553.274","949873.146","1941552.826","9.550",,,,
서울특별시 관악구 원신길 4-2,"949862.951143","1941570.223303","949862.623173","1941569.461427","0.0","1","949862.623173","1941569.461427","949861.688","1941566.974","949862.282","1941580.181","13.220",,,,
서울특별시 관악구 원신길 4-3,"949857.448856","1941571.90169","949857.461581","1941570.885811","0.0","1","949857.461581","1941570.885811","949856.696","1941568.850","949854.247","1941577.899","9.370",,,,
서울특별시 관악구 원신길 4-4,"949854.681941","1941565.537672","949854.922166","1941566.219093","0.0","1","949854.922166","1941566.219093","949856.008","1941569.109","949847.195","1941572.284","9.370",,,,
서울특별시 관악구 원신길 6,"949861.001618","1941550.030474","949862.239133","1941549.695026","0.0","1","949862.239133","1941549.695026","949863.668","1941553.249","949870.430","1941545.853","10.020",,,,
서울특별시 관악구 원신길 6-1,"949853.413279","1941561.180039","949852.865055","1941560.292467","0.0","1","949852.865055","1941560.292467","949851.931","1941557.969","949843.144","1941565.653","11.670",,,,
서울특별시 관악구 원신길 6-2,"949850.435009","1941554.629726","949850.605045","1941555.62427","0.0","1","949850.605045","1941555.62427","949851.601","1941558.102","949840.775","1941560.675","11.130",,,,
서울특별시 관악구 원신길 6-3,"949856.005286","1941552.188416","949854.524079","1941553.676905","2.0","1","949854.524079","1941553.676905","949855.649","1941556.474","949840.775","1941560.675","15.460",,,,
서울특별시 관악구 원신길 8,"949856.420032","1941546.757132","949859.703046","1941545.656969","0.0","1","949859.703046","1941545.656969","949858.374","1941542.090","949869.074","1941542.534","10.710",,,,
서울특별시 관악구 원신길 8-1,"949841.609419","1941552.712873","949849.032085","1941548.78699","0.0","2","949849.032085","1941548.78699","949847.980","1941545.964","949837.729","1941554.370","13.260",,,,
